val_x1tox8_mae,val_x1tox8_rmse,total_val_loss,epoch,step,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
1.0671809911727905,1.331531286239624,1.0671809911727905,0,15,,,,,,,
,,,0,15,1.0876388549804688,1.3305267095565796,1.2567358016967773,0.16909709572792053,0.0,0.0,0.0
1.024706244468689,1.2792190313339233,1.024706244468689,1,31,,,,,,,
,,,1,31,1.042056679725647,1.2757402658462524,1.2079687118530273,0.16591188311576843,0.0,0.0,0.0
0.9838606715202332,1.229190468788147,0.9838606715202332,2,47,,,,,,,
,,,2,47,1.000620722770691,1.2260305881500244,1.1634414196014404,0.16282057762145996,0.0,0.0,0.0
0.9450068473815918,1.1815694570541382,0.9450068473815918,3,63,,,,,,,
,,,3,63,0.9612170457839966,1.179744005203247,1.1210116147994995,0.15979459881782532,0.0,0.0,0.0
0.90998774766922,1.1389744281768799,0.90998774766922,4,79,,,,,,,
,,,4,79,0.9241336584091187,1.1326597929000854,1.0811779499053955,0.15704432129859924,0.0,0.0,0.0
0.8758829236030579,1.0970087051391602,0.8758829236030579,5,95,,,,,,,
,,,5,95,0.8896814584732056,1.0904099941253662,1.0440700054168701,0.15438856184482574,0.0,0.0,0.0
0.8438076972961426,1.0582504272460938,0.8438076972961426,6,111,,,,,,,
,,,6,111,0.8565939664840698,1.054261326789856,1.0085418224334717,0.15194794535636902,0.0,0.0,0.0
0.8133211135864258,1.0221357345581055,0.8133211135864258,7,127,,,,,,,
,,,7,127,0.8256740570068359,1.017100214958191,0.975394606590271,0.14972051978111267,0.0,0.0,0.0
0.7851999998092651,0.988665759563446,0.7851999998092651,8,143,,,,,,,
,,,8,143,0.7959166765213013,0.98487788438797,0.9435954093933105,0.1476787030696869,0.0,0.0,0.0
0.7589951753616333,0.9572311639785767,0.7589951753616333,9,159,,,,,,,
,,,9,159,0.7679017782211304,0.9535152316093445,0.9137079119682312,0.14580628275871277,0.0,0.0,0.0
0.7345797419548035,0.9287740588188171,0.7345797419548035,10,175,,,,,,,
,,,10,175,0.7420099973678589,0.9232131242752075,0.8860868215560913,0.14407682418823242,0.0,0.0,0.0
0.710076630115509,0.900473415851593,0.710076630115509,11,191,,,,,,,
,,,11,191,0.7170022130012512,0.8970039486885071,0.8594468832015991,0.14244462549686432,0.0,0.0,0.0
0.6872833967208862,0.8744510412216187,0.6872833967208862,12,207,,,,,,,
,,,12,207,0.6933609247207642,0.869406521320343,0.8345350027084351,0.14117415249347687,0.0,0.0,0.0
0.666148841381073,0.8510993719100952,0.666148841381073,13,223,,,,,,,
,,,13,223,0.670645534992218,0.8465632200241089,0.8106894493103027,0.1400439292192459,0.0,0.0,0.0
0.6459882855415344,0.8288918733596802,0.6459882855415344,14,239,,,,,,,
,,,14,239,0.6492541432380676,0.8238752484321594,0.7882726788520813,0.13901853561401367,0.0,0.0,0.0
0.6265944242477417,0.8076540231704712,0.6265944242477417,15,255,,,,,,,
,,,15,255,0.6297391653060913,0.8022751808166504,0.7678661942481995,0.13812695443630219,0.0,0.0,0.0
0.6102524995803833,0.789147675037384,0.6102524995803833,16,271,,,,,,,
,,,16,271,0.6098012924194336,0.7834197878837585,0.7471011281013489,0.1372997760772705,0.0,0.0,0.0
0.5939869284629822,0.7708690762519836,0.5939869284629822,17,287,,,,,,,
,,,17,287,0.5923436880111694,0.7653000950813293,0.7288965582847595,0.13655292987823486,0.0,0.0,0.0
0.5792938470840454,0.7548774480819702,0.5792938470840454,18,303,,,,,,,
,,,18,303,0.5761337280273438,0.749450147151947,0.712225079536438,0.13609133660793304,0.0,0.0,0.0
0.5652658343315125,0.7404842376708984,0.5652658343315125,19,319,,,,,,,
,,,19,319,0.5602988004684448,0.7356361150741577,0.6959012746810913,0.13560238480567932,0.0,0.0,0.0
0.551965594291687,0.726809561252594,0.551965594291687,20,335,,,,,,,
,,,20,335,0.5463084578514099,0.7186262607574463,0.6814002990722656,0.1350918412208557,0.0,0.0,0.0
0.5388968586921692,0.7140111923217773,0.5388968586921692,21,351,,,,,,,
,,,21,351,0.5328006744384766,0.7082739472389221,0.6675902605056763,0.13478955626487732,0.0,0.0,0.0
0.5270153284072876,0.7027471661567688,0.5270153284072876,22,367,,,,,,,
,,,22,367,0.5198962688446045,0.6970487833023071,0.6543782949447632,0.1344819962978363,0.0,0.0,0.0
0.5149370431900024,0.6916254758834839,0.5149370431900024,23,383,,,,,,,
,,,23,383,0.5079464912414551,0.6875521540641785,0.6422401666641235,0.13429370522499084,0.0,0.0,0.0
0.5033686757087708,0.6816841959953308,0.5033686757087708,24,399,,,,,,,
,,,24,399,0.49613747000694275,0.6761239767074585,0.6302386522293091,0.13410113751888275,0.0,0.0,0.0
0.4937067925930023,0.6718414425849915,0.4937067925930023,25,415,,,,,,,
,,,25,415,0.48523879051208496,0.6669908761978149,0.6191277503967285,0.13388900458812714,0.0,0.0,0.0
0.4861879348754883,0.6626964807510376,0.4861879348754883,26,431,,,,,,,
,,,26,431,0.47548532485961914,0.6578927636146545,0.6089673042297363,0.13348199427127838,0.0,0.0,0.0
0.4785066545009613,0.6540768146514893,0.4785066545009613,27,447,,,,,,,
,,,27,447,0.46645569801330566,0.6487662196159363,0.5995291471481323,0.1330733448266983,0.0,0.0,0.0
0.47085827589035034,0.6456362009048462,0.47085827589035034,28,463,,,,,,,
,,,28,463,0.4571669101715088,0.6406381726264954,0.5898791551589966,0.1327122151851654,0.0,0.0,0.0
0.46289268136024475,0.63835608959198,0.46289268136024475,29,479,,,,,,,
,,,29,479,0.4483603537082672,0.6336736083030701,0.5807312726974487,0.13237091898918152,0.0,0.0,0.0
0.45565691590309143,0.63118976354599,0.45565691590309143,30,495,,,,,,,
,,,30,495,0.4399077296257019,0.626310408115387,0.5721392631530762,0.13223153352737427,0.0,0.0,0.0
0.4485664367675781,0.6252776384353638,0.4485664367675781,31,511,,,,,,,
,,,31,511,0.43195828795433044,0.618882954120636,0.5639509558677673,0.13199275732040405,0.0,0.0,0.0
0.44179481267929077,0.6198588609695435,0.44179481267929077,32,527,,,,,,,
,,,32,527,0.42402592301368713,0.6130815148353577,0.5557976961135864,0.1317717730998993,0.0,0.0,0.0
0.4346891939640045,0.615103006362915,0.4346891939640045,33,543,,,,,,,
,,,33,543,0.4162238538265228,0.6059311628341675,0.5476492047309875,0.1314253956079483,0.0,0.0,0.0
0.4277387261390686,0.6109454035758972,0.4277387261390686,34,559,,,,,,,
,,,34,559,0.4087865948677063,0.6016497015953064,0.5399051904678345,0.13111862540245056,0.0,0.0,0.0
0.41985052824020386,0.6067870259284973,0.41985052824020386,35,575,,,,,,,
,,,35,575,0.4014320969581604,0.5964938402175903,0.5323001146316528,0.130868062376976,0.0,0.0,0.0
0.41242560744285583,0.6042155027389526,0.41242560744285583,36,591,,,,,,,
,,,36,591,0.39397063851356506,0.5939053297042847,0.5244304537773132,0.1304597705602646,0.0,0.0,0.0
0.4050876200199127,0.6020544767379761,0.4050876200199127,37,607,,,,,,,
,,,37,607,0.3867413401603699,0.590999960899353,0.5167149305343628,0.1299736052751541,0.0,0.0,0.0
0.3978242576122284,0.6003170013427734,0.3978242576122284,38,623,,,,,,,
,,,38,623,0.378981351852417,0.5864219665527344,0.5085515379905701,0.12957021594047546,0.0,0.0,0.0
0.3901175856590271,0.5989267826080322,0.3901175856590271,39,639,,,,,,,
,,,39,639,0.37151336669921875,0.5840097069740295,0.5006458759307861,0.12913252413272858,0.0,0.0,0.0
0.38134533166885376,0.597674548625946,0.38134533166885376,40,655,,,,,,,
,,,40,655,0.3637445569038391,0.5819308161735535,0.4924663007259369,0.12872174382209778,0.0,0.0,0.0
0.3730340003967285,0.5966984033584595,0.3730340003967285,41,671,,,,,,,
,,,41,671,0.3550209105014801,0.5805732011795044,0.48361819982528687,0.12859731912612915,0.0,0.0,0.0
0.3661036491394043,0.5945431590080261,0.3661036491394043,42,687,,,,,,,
,,,42,687,0.3473678231239319,0.5761688351631165,0.4758238196372986,0.1284560114145279,0.0,0.0,0.0
0.3590165674686432,0.5918213129043579,0.3590165674686432,43,703,,,,,,,
,,,43,703,0.34087055921554565,0.5727969408035278,0.46896761655807495,0.1280970275402069,0.0,0.0,0.0
0.35070306062698364,0.5888879895210266,0.35070306062698364,44,719,,,,,,,
,,,44,719,0.33387839794158936,0.5718370676040649,0.461657851934433,0.12777945399284363,0.0,0.0,0.0
0.3417159914970398,0.5868560075759888,0.3417159914970398,45,735,,,,,,,
,,,45,735,0.32656440138816833,0.5679189562797546,0.45401114225387573,0.1274467408657074,0.0,0.0,0.0
0.3330056667327881,0.5851184129714966,0.3330056667327881,46,751,,,,,,,
,,,46,751,0.31860822439193726,0.5660786032676697,0.44590550661087036,0.1272972971200943,0.0,0.0,0.0
0.32543984055519104,0.5824805498123169,0.32543984055519104,47,767,,,,,,,
,,,47,767,0.31153735518455505,0.5655137896537781,0.4387020170688629,0.12716470658779144,0.0,0.0,0.0
0.3187274634838104,0.5779677629470825,0.3187274634838104,48,783,,,,,,,
,,,48,783,0.30575746297836304,0.5595205426216125,0.43281975388526917,0.12706226110458374,0.0,0.0,0.0
0.31324252486228943,0.5728271007537842,0.31324252486228943,49,799,,,,,,,
,,,49,799,0.3006260395050049,0.557390034198761,0.4276542663574219,0.12702824175357819,0.0,0.0,0.0
0.30846136808395386,0.5679054260253906,0.30846136808395386,50,815,,,,,,,
,,,50,815,0.2963123917579651,0.550023078918457,0.42312484979629517,0.12681244313716888,0.0,0.0,0.0
0.30327075719833374,0.5626282691955566,0.30327075719833374,51,831,,,,,,,
,,,51,831,0.29184743762016296,0.5448415279388428,0.4185062348842621,0.12665876746177673,0.0,0.0,0.0
0.29817572236061096,0.5566170811653137,0.29817572236061096,52,847,,,,,,,
,,,52,847,0.2876584231853485,0.5412270426750183,0.4141431450843811,0.126484677195549,0.0,0.0,0.0
0.2936561107635498,0.5516890287399292,0.2936561107635498,53,863,,,,,,,
,,,53,863,0.28352266550064087,0.5332351922988892,0.4098270535469055,0.12630441784858704,0.0,0.0,0.0
0.2880856990814209,0.546741783618927,0.2880856990814209,54,879,,,,,,,
,,,54,879,0.27909788489341736,0.5281124114990234,0.4051651060581207,0.12606719136238098,0.0,0.0,0.0
0.28286001086235046,0.5411807298660278,0.28286001086235046,55,895,,,,,,,
,,,55,895,0.27466893196105957,0.5228786468505859,0.4006405770778656,0.12597166001796722,0.0,0.0,0.0
0.2766292691230774,0.5360634922981262,0.2766292691230774,56,911,,,,,,,
,,,56,911,0.2701697051525116,0.52009516954422,0.3960000276565552,0.12583032250404358,0.0,0.0,0.0
0.27133387327194214,0.5309394598007202,0.27133387327194214,57,927,,,,,,,
,,,57,927,0.26503199338912964,0.5150419473648071,0.39078113436698914,0.1257491111755371,0.0,0.0,0.0
0.26741519570350647,0.5244904160499573,0.26741519570350647,58,943,,,,,,,
,,,58,943,0.2609855532646179,0.5086259841918945,0.3866986036300659,0.12571308016777039,0.0,0.0,0.0
0.26395130157470703,0.5190985202789307,0.26395130157470703,59,959,,,,,,,
,,,59,959,0.2578143775463104,0.5044870376586914,0.3834072947502136,0.12559287250041962,0.0,0.0,0.0
0.26078760623931885,0.5132810473442078,0.26078760623931885,60,975,,,,,,,
,,,60,975,0.25522011518478394,0.4982462525367737,0.3805954158306122,0.12537536025047302,0.0,0.0,0.0
0.25683337450027466,0.5078343749046326,0.25683337450027466,61,991,,,,,,,
,,,61,991,0.2518652081489563,0.4910726547241211,0.37715569138526917,0.12529049813747406,0.0,0.0,0.0
0.2535824775695801,0.5024441480636597,0.2535824775695801,62,1007,,,,,,,
,,,62,1007,0.24870462715625763,0.48675259947776794,0.3739343285560608,0.12522970139980316,0.0,0.0,0.0
0.24984240531921387,0.4973090589046478,0.24984240531921387,63,1023,,,,,,,
,,,63,1023,0.2452145516872406,0.4820089340209961,0.3703400492668152,0.12512549757957458,0.0,0.0,0.0
0.2472265511751175,0.49250364303588867,0.2472265511751175,64,1039,,,,,,,
,,,64,1039,0.24207203090190887,0.47499480843544006,0.3671092092990875,0.12503714859485626,0.0,0.0,0.0
0.24387669563293457,0.4880543351173401,0.24387669563293457,65,1055,,,,,,,
,,,65,1055,0.23902955651283264,0.47198206186294556,0.3639707565307617,0.12494125217199326,0.0,0.0,0.0
0.24070072174072266,0.4830933213233948,0.24070072174072266,66,1071,,,,,,,
,,,66,1071,0.23629479110240936,0.46821966767311096,0.3611393868923187,0.12484462559223175,0.0,0.0,0.0
0.23704509437084198,0.4790204167366028,0.23704509437084198,67,1087,,,,,,,
,,,67,1087,0.2335626631975174,0.4625822901725769,0.35830482840538025,0.12474223226308823,0.0,0.0,0.0
0.2347652018070221,0.4746365547180176,0.2347652018070221,68,1103,,,,,,,
,,,68,1103,0.23078100383281708,0.4570072293281555,0.35532698035240173,0.12454602867364883,0.0,0.0,0.0
0.23145608603954315,0.47134074568748474,0.23145608603954315,69,1119,,,,,,,
,,,69,1119,0.22776205837726593,0.45606476068496704,0.3520694375038147,0.12430733442306519,0.0,0.0,0.0
0.22815504670143127,0.466642290353775,0.22815504670143127,70,1135,,,,,,,
,,,70,1135,0.22489690780639648,0.44954371452331543,0.3490283489227295,0.12413141876459122,0.0,0.0,0.0
0.2248932123184204,0.46339845657348633,0.2248932123184204,71,1151,,,,,,,
,,,71,1151,0.2219911366701126,0.4485858380794525,0.34594419598579407,0.12395308166742325,0.0,0.0,0.0
0.2210690975189209,0.4591401219367981,0.2210690975189209,72,1167,,,,,,,
,,,72,1167,0.21868304908275604,0.4442059397697449,0.34247034788131714,0.1237872838973999,0.0,0.0,0.0
0.21783892810344696,0.4554220736026764,0.21783892810344696,73,1183,,,,,,,
,,,73,1183,0.2155449390411377,0.43938198685646057,0.3390721380710602,0.1235271692276001,0.0,0.0,0.0
0.2144807130098343,0.4519166052341461,0.2144807130098343,74,1199,,,,,,,
,,,74,1199,0.21251149475574493,0.4373096823692322,0.33571889996528625,0.12320742756128311,0.0,0.0,0.0
0.2104821503162384,0.4486994743347168,0.2104821503162384,75,1215,,,,,,,
,,,75,1215,0.20922455191612244,0.4341842532157898,0.3320770859718323,0.12285250425338745,0.0,0.0,0.0
0.20754584670066833,0.4455491006374359,0.20754584670066833,76,1231,,,,,,,
,,,76,1231,0.20570750534534454,0.43199771642684937,0.32815423607826233,0.1224467009305954,0.0,0.0,0.0
0.20371469855308533,0.44217100739479065,0.20371469855308533,77,1247,,,,,,,
,,,77,1247,0.2024715393781662,0.4278241693973541,0.3245820701122284,0.12211054563522339,0.0,0.0,0.0
0.19948908686637878,0.4390963912010193,0.19948908686637878,78,1263,,,,,,,
,,,78,1263,0.19850653409957886,0.42519623041152954,0.32013189792633057,0.12162536382675171,0.0,0.0,0.0
0.19536221027374268,0.4355018138885498,0.19536221027374268,79,1279,,,,,,,
,,,79,1279,0.19487030804157257,0.4216904640197754,0.3161226212978363,0.12125232070684433,0.0,0.0,0.0
0.1913757622241974,0.4331800043582916,0.1913757622241974,80,1295,,,,,,,
,,,80,1295,0.19055910408496857,0.41780275106430054,0.31140318512916565,0.12084408104419708,0.0,0.0,0.0
0.18741343915462494,0.4301893711090088,0.18741343915462494,81,1311,,,,,,,
,,,81,1311,0.18640001118183136,0.413629949092865,0.3067909777164459,0.12039092928171158,0.0,0.0,0.0
0.18319199979305267,0.4278745651245117,0.18319199979305267,82,1327,,,,,,,
,,,82,1327,0.1822693645954132,0.41363978385925293,0.30224934220314026,0.11997995525598526,0.0,0.0,0.0
0.17803475260734558,0.4255922734737396,0.17803475260734558,83,1343,,,,,,,
,,,83,1343,0.17788833379745483,0.4112381041049957,0.29744142293930054,0.1195531114935875,0.0,0.0,0.0
0.1737406998872757,0.4235841631889343,0.1737406998872757,84,1359,,,,,,,
,,,84,1359,0.17314451932907104,0.40810275077819824,0.29231536388397217,0.1191709041595459,0.0,0.0,0.0
0.16772019863128662,0.42122602462768555,0.16772019863128662,85,1375,,,,,,,
,,,85,1375,0.16833770275115967,0.4051467776298523,0.28724920749664307,0.11891152709722519,0.0,0.0,0.0
0.1628556251525879,0.41880717873573303,0.1628556251525879,86,1391,,,,,,,
,,,86,1391,0.16281647980213165,0.40279635787010193,0.28149887919425964,0.1186823844909668,0.0,0.0,0.0
0.159097358584404,0.41221413016319275,0.159097358584404,87,1407,,,,,,,
,,,87,1407,0.15861666202545166,0.3968737721443176,0.27726680040359497,0.1186501532793045,0.0,0.0,0.0
0.15499010682106018,0.40786799788475037,0.15499010682106018,88,1423,,,,,,,
,,,88,1423,0.1542482078075409,0.3932284414768219,0.27288684248924255,0.11863863468170166,0.0,0.0,0.0
0.15162284672260284,0.40293559432029724,0.15162284672260284,89,1439,,,,,,,
,,,89,1439,0.1508336216211319,0.3851912319660187,0.26953187584877014,0.11869828402996063,0.0,0.0,0.0
0.1471243053674698,0.3979531228542328,0.1471243053674698,90,1455,,,,,,,
,,,90,1455,0.14648781716823578,0.37981563806533813,0.265231728553772,0.118743896484375,0.0,0.0,0.0
0.14336374402046204,0.39374595880508423,0.14336374402046204,91,1471,,,,,,,
,,,91,1471,0.1421731859445572,0.373518168926239,0.26098331809043884,0.11881011724472046,0.0,0.0,0.0
0.13915398716926575,0.38979068398475647,0.13915398716926575,92,1487,,,,,,,
,,,92,1487,0.1377258002758026,0.3681410849094391,0.2566053867340088,0.11887960135936737,0.0,0.0,0.0
0.13447542488574982,0.3860539495944977,0.13447542488574982,93,1503,,,,,,,
,,,93,1503,0.13322225213050842,0.36365240812301636,0.2521752715110779,0.11895306408405304,0.0,0.0,0.0
0.1302298605442047,0.38277602195739746,0.1302298605442047,94,1519,,,,,,,
,,,94,1519,0.12855833768844604,0.3598242700099945,0.24763424694538116,0.11907589435577393,0.0,0.0,0.0
0.12519404292106628,0.3802843987941742,0.12519404292106628,95,1535,,,,,,,
,,,95,1535,0.12370184808969498,0.3503088355064392,0.24293050169944763,0.11922868341207504,0.0,0.0,0.0
0.12092515081167221,0.3781715929508209,0.12092515081167221,96,1551,,,,,,,
,,,96,1551,0.11855778843164444,0.3537660539150238,0.23782312870025635,0.11926534026861191,0.0,0.0,0.0
0.11521480977535248,0.37725716829299927,0.11521480977535248,97,1567,,,,,,,
,,,97,1567,0.11328325420618057,0.3496999442577362,0.23268644511699677,0.11940320581197739,0.0,0.0,0.0
0.11408064514398575,0.37718215584754944,0.11408064514398575,98,1583,,,,,,,
,,,98,1583,0.10869883000850677,0.3502116799354553,0.22825317084789276,0.11955435574054718,0.0,0.0,0.0
0.11359021812677383,0.3771652281284332,0.11359021812677383,99,1599,,,,,,,
,,,99,1599,0.10812219232320786,0.3506902754306793,0.22719016671180725,0.11906798183917999,0.0,0.0,0.0
0.1129736676812172,0.37712064385414124,0.1129736676812172,100,1615,,,,,,,
,,,100,1615,0.10760557651519775,0.3468727171421051,0.22618016600608826,0.11857461929321289,0.0,0.0,0.0
0.11309210956096649,0.3771047592163086,0.11309210956096649,101,1631,,,,,,,
,,,101,1631,0.10698185861110687,0.34607234597206116,0.22508513927459717,0.11810325086116791,0.0,0.0,0.0
0.11356218159198761,0.37705907225608826,0.11356218159198761,102,1647,,,,,,,
